status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,380000.0,3.0,3.0,0.31,"9 A, Ponce, PR, 00731",9 A,Ponce,Puerto Rico,731.0,3806.0,
for_sale,350000.0,3.0,3.0,0.24,"310 Calle Karimar, Isabela, PR, 00662",310 Calle Karimar,Isabela,Puerto Rico,662.0,2482.0,
for_sale,167000.0,3.0,2.0,0.25,"Km 2 2 Sr 329, San German, PR, 00683",Km 2 2 Sr 329,San German,Puerto Rico,683.0,1300.0,
for_sale,131000.0,4.0,2.0,0.08,"Urb Punto Oro Calle Candelaria # M9, Ponce, PR, 00731",Urb Punto Oro Calle Candelaria # M9,Ponce,Puerto Rico,731.0,1460.0,
for_sale,74900.0,3.0,1.0,0.12,"Km 16 353 Rd, Mayaguez, PR, 00680",Km 16 353 Rd,Mayaguez,Puerto Rico,680.0,1000.0,
for_sale,219900.0,4.0,2.0,2.06,"Km 4 Carr # 111, Utuado, PR, 00641",Km 4 Carr # 111,Utuado,Puerto Rico,641.0,1100.0,
for_sale,799000.0,5.0,3.0,0.49,"A-9 # 1, Penuelas, PR, 00624",A-9 # 1,Penuelas,Puerto Rico,624.0,2500.0,
for_sale,400000.0,7.0,4.0,0.39,"1057 Clinica Espanola Rd, Mayaguez, PR, 00682",1057 Clinica Espanola Rd,Mayaguez,Puerto Rico,682.0,17198.0,
for_sale,389000.0,3.0,4.0,2.0,"Km 1 8 Int Carr # 414, Aguada, PR, 00602",Km 1 8 Int Carr # 414,Aguada,Puerto Rico,602.0,1880.0,
for_sale,260000.0,3.0,2.0,0.42,"457 Carr # 457, San Sebastian, PR, 00685",457 Carr # 457,San Sebastian,Puerto Rico,685.0,2100.0,
for_sale,114900.0,3.0,2.0,,"Alicante Unit Apt 2, Ponce, PR, 00716",Alicante Unit Apt 2,Ponce,Puerto Rico,716.0,1275.0,
for_sale,264900.0,4.0,3.0,0.12,"50 Calle Amador Ramirez Silva, Mayaguez, PR, 00680",50 Calle Amador Ramirez Silva,Mayaguez,Puerto Rico,680.0,2300.0,
for_sale,365000.0,3.0,2.0,0.21,"Km 2 4 Carr # 130, Hatillo, PR, 00659",Km 2 4 Carr # 130,Hatillo,Puerto Rico,659.0,3515.0,
for_sale,850000.0,4.0,3.0,0.15,"8A Caribbean Ests, Lajas, PR, 00667",8A Caribbean Ests,Lajas,Puerto Rico,667.0,1857.0,
for_sale,335000.0,4.0,2.0,0.06,"17 Paseo De La Pesca, Ponce, PR, 00728",17 Paseo De La Pesca,Ponce,Puerto Rico,728.0,2268.0,
for_sale,225000.0,4.0,2.0,0.09,"13 Herminia Tormes, Ponce, PR, 00728",13 Herminia Tormes,Ponce,Puerto Rico,728.0,2710.0,
for_sale,135000.0,,,0.56,"Km 2 6 Int Bo Cruces # 414, Rincon, PR, 00677",Km 2 6 Int Bo Cruces # 414,Rincon,Puerto Rico,677.0,,
for_sale,54000.0,,,0.73,"331 Las Delicias, Cabo Rojo, PR, 00623",331 Las Delicias,Cabo Rojo,Puerto Rico,623.0,,
for_sale,108000.0,4.0,1.0,0.94,"8.0 610, Utuado, PR, 00641",8.0 610,Utuado,Puerto Rico,641.0,13818.0,
for_sale,39000.0,,,0.15,"125 Carretera, Moca, PR, 00676",125 Carretera,Moca,Puerto Rico,676.0,,
for_sale,50500.0,,,1.04,"Carr 311 Las Delicias, Cabo Rojo, PR, 00728",Carr 311 Las Delicias,Cabo Rojo,Puerto Rico,728.0,,
for_sale,69995.0,,,2.91,"Carr 111 Bo Caguana, Utuado, PR, 00641",Carr 111 Bo Caguana,Utuado,Puerto Rico,641.0,,
for_sale,600000.0,,,12.24,"Pr, Rincon, PR, 00677",Pr,Rincon,Puerto Rico,677.0,,
for_sale,94770.0,,,0.25,"115 Carr 115 Bo Guayabo Km # 192, Aguada, PR, 00602",115 Carr 115 Bo Guayabo Km # 192,Aguada,Puerto Rico,602.0,,
for_sale,350000.0,,,0.32,"Bo Monte Olimpo Lot A2-A3 Lot 2a3 Lot 2A3, Lajas, PR, 00667",Bo Monte Olimpo Lot A2-A3 Lot 2a3 Lot 2A3,Lajas,Puerto Rico,667.0,,
for_sale,63000.0,4.0,2.0,0.48,"Guanajibo, Hormigueros, PR, 00660",Guanajibo,Hormigueros,Puerto Rico,660.0,1233.0,
for_sale,145000.0,4.0,2.0,0.1,"R5 Comunidad El Paraso Calle De Oro R-5 Ponce, Ponce, PR, 00731",R5 Comunidad El Paraso Calle De Oro R-5 Ponce,Ponce,Puerto Rico,731.0,1800.0,
for_sale,70000.0,3.0,2.0,0.09,"250 Aleli St, San Sebastian, PR, 00685",250 Aleli St,San Sebastian,Puerto Rico,685.0,1120.0,
for_sale,85000.0,3.0,2.0,0.08,"D5 Barrio Sabanetas, Ponce, PR, 00728",D5 Barrio Sabanetas,Ponce,Puerto Rico,728.0,1500.0,
for_sale,75000.0,3.0,2.0,0.12,"966 Calle M Muoz, Mayaguez, PR, 00680",966 Calle M Muoz,Mayaguez,Puerto Rico,680.0,1200.0,
for_sale,99000.0,6.0,3.0,0.07,"232 Urb Quinto Centenario Calle Diego Colon, Mayaguez, PR, 00682",232 Urb Quinto Centenario Calle Diego Colon,Mayaguez,Puerto Rico,682.0,1858.0,
for_sale,140000.0,6.0,3.0,0.25,"1 Bo Corcovada, Anasco, PR, 00610",1 Bo Corcovada,Anasco,Puerto Rico,610.0,1230.0,
for_sale,499900.0,4.0,2.0,10.76,"Yauco Urb Hill Vw, Yauco, PR, 00698",Yauco Urb Hill Vw,Yauco,Puerto Rico,698.0,,
for_sale,325000.0,5.0,5.0,0.19,"F Neptuno, Cabo Rojo, PR, 00623",F Neptuno,Cabo Rojo,Puerto Rico,623.0,4000.0,
for_sale,134900.0,,,0.25,"Arecibo Barrio Arenalejos, Arecibo, PR, 00612",Arecibo Barrio Arenalejos,Arecibo,Puerto Rico,612.0,1856.0,
for_sale,115000.0,3.0,2.0,,"17 Estancias Del Madrigal Apt 326, Ponce, PR, 00716",17 Estancias Del Madrigal Apt 326,Ponce,Puerto Rico,716.0,1148.0,
for_sale,101800.0,3.0,2.0,0.07,"F12 Calle Susua, Cabo Rojo, PR, 00623",F12 Calle Susua,Cabo Rojo,Puerto Rico,623.0,1000.0,
for_sale,120000.0,3.0,2.0,0.08,"10-K Alejandrina St, Yauco, PR, 00698",10-K Alejandrina St,Yauco,Puerto Rico,698.0,1100.0,
for_sale,70500.0,3.0,1.0,0.23,"Carr 371 Herminio Perez, Yauco, PR, 00698",Carr 371 Herminio Perez,Yauco,Puerto Rico,698.0,936.0,
for_sale,130000.0,4.0,2.0,0.23,"Bo Palma Gorda Carr # 493, Hatillo, PR, 00659",Bo Palma Gorda Carr # 493,Hatillo,Puerto Rico,659.0,1384.0,
for_sale,99000.0,13.0,4.0,0.2,"210 Bda Los Pinos, Utuado, PR, 00641",210 Bda Los Pinos,Utuado,Puerto Rico,641.0,600.0,
for_sale,255000.0,3.0,2.0,0.28,"Rd 125 Km 15 8 Lot 1, San Sebastian, PR, 00685",Rd 125 Km 15 8 Lot 1,San Sebastian,Puerto Rico,685.0,1500.0,
for_sale,135000.0,4.0,2.0,0.12,"12 Road 343 Km 0 1 Ste 12, Hormigueros, PR, 00660",12 Road 343 Km 0 1 Ste 12,Hormigueros,Puerto Rico,660.0,1163.0,
for_sale,275000.0,3.0,2.0,0.97,"Km 2 0 Carr # 116, Lajas, PR, 00667",Km 2 0 Carr # 116,Lajas,Puerto Rico,667.0,1200.0,
for_sale,93000.0,4.0,2.0,0.11,"C12 Hacienda Olivieri St # 21ST, Guayanilla, PR, 00656",C12 Hacienda Olivieri St # 21ST,Guayanilla,Puerto Rico,656.0,1300.0,
for_sale,375000.0,7.0,5.0,0.31,"115 Carr # 115, Aguada, PR, 00602",115 Carr # 115,Aguada,Puerto Rico,602.0,2775.0,
for_sale,168000.0,4.0,3.0,0.25,"Km 5 0 Int Carr 129 Lot 2, Arecibo, PR, 00612",Km 5 0 Int Carr 129 Lot 2,Arecibo,Puerto Rico,612.0,1600.0,
for_sale,90000.0,3.0,2.0,,"4A Calle La Via Unit 4A, Mayaguez, PR, 00682",4A Calle La Via Unit 4A,Mayaguez,Puerto Rico,682.0,1000.0,
for_sale,380000.0,3.0,3.0,0.52,"1496 Camino Zoologico, Mayaguez, PR, 00682",1496 Camino Zoologico,Mayaguez,Puerto Rico,682.0,2000.0,
for_sale,104000.0,3.0,2.0,0.08,"5 Sect La Ceiba, Mayaguez, PR, 00682",5 Sect La Ceiba,Mayaguez,Puerto Rico,682.0,1175.0,
for_sale,3799000.0,5.0,7.0,0.24,"667 Calle Gabino Tirado, Rincon, PR, 00677",667 Calle Gabino Tirado,Rincon,Puerto Rico,677.0,4500.0,
for_sale,629000.0,6.0,5.0,0.14,"Km 0 2 Carr # 413, Rincon, PR, 00677",Km 0 2 Carr # 413,Rincon,Puerto Rico,677.0,3625.0,
for_sale,195000.0,3.0,4.0,1.94,"Carr 111 Calle Las Flores, Utuado, PR, 00641",Carr 111 Calle Las Flores,Utuado,Puerto Rico,641.0,2500.0,
for_sale,425000.0,2.0,1.0,0.07,"411 Carr 411 Km 4 5 Sector La Bandera, Rincon, PR, 00677",411 Carr 411 Km 4 5 Sector La Bandera,Rincon,Puerto Rico,677.0,1000.0,
for_sale,145000.0,3.0,2.0,,"Monaco Paseo Real Unit 303, Ponce, PR, 00716",Monaco Paseo Real Unit 303,Ponce,Puerto Rico,716.0,1296.0,
for_sale,120000.0,4.0,2.0,0.24,"8 Calle Barbosa Bernard, Las Marias, PR, 00670",8 Calle Barbosa Bernard,Las Marias,Puerto Rico,670.0,1800.0,
for_sale,330000.0,3.0,2.0,0.97,"9 Carr # 129, Hatillo, PR, 00659",9 Carr # 129,Hatillo,Puerto Rico,659.0,2111.0,
for_sale,295000.0,2.0,2.0,,"Km 1 2 Carr 429 Unit 107, Rincon, PR, 00677",Km 1 2 Carr 429 Unit 107,Rincon,Puerto Rico,677.0,1405.0,
for_sale,135000.0,3.0,2.0,,"165 Blvd Media Luna Unit 1005D, Carolina, PR, 00987",165 Blvd Media Luna Unit 1005D,Carolina,Puerto Rico,987.0,1248.0,
for_sale,499000.0,8.0,6.0,0.13,"499 Calle Reparto Playa, Anasco, PR, 00610",499 Calle Reparto Playa,Anasco,Puerto Rico,610.0,,
for_sale,182000.0,,,1.4,"Km 6 8 Carr # 301, Cabo Rojo, PR, 00623",Km 6 8 Carr # 301,Cabo Rojo,Puerto Rico,623.0,,
for_sale,329000.0,,,0.23,"304 Calle Miramar, Rincon, PR, 00602",304 Calle Miramar,Rincon,Puerto Rico,602.0,,
for_sale,40000.0,,,0.99,"2 LA Pra, Utuado, PR, 00641",2 LA Pra,Utuado,Puerto Rico,641.0,,
for_sale,1400000.0,,,6.44,"Km 4 8 Carretera # 307, Cabo Rojo, PR, 00623",Km 4 8 Carretera # 307,Cabo Rojo,Puerto Rico,623.0,,
for_sale,115000.0,,,0.42,"33 Calle Principal, Cabo Rojo, PR, 00636",33 Calle Principal,Cabo Rojo,Puerto Rico,636.0,,
for_sale,54900.0,,,0.2,"Camuy Bo Puente, Camuy, PR, 00661",Camuy Bo Puente,Camuy,Puerto Rico,661.0,,
for_sale,329000.0,,,1.42,"Avenida Fernando Ribas Dominicci, Utuado, PR, 00641",Avenida Fernando Ribas Dominicci,Utuado,Puerto Rico,641.0,,
for_sale,46900.0,3.0,1.0,,"8R Calle Balboa Unit 9A, Mayaguez, PR, 00680",8R Calle Balboa Unit 9A,Mayaguez,Puerto Rico,680.0,982.0,
for_sale,71600.0,3.0,2.0,0.08,"3467 St, Ponce, PR, 00731",3467 St,Ponce,Puerto Rico,731.0,1050.0,
for_sale,179000.0,4.0,3.0,0.46,"Bo Calabazas San Sebastian, San Sebastian, PR, 00612",Bo Calabazas San Sebastian,San Sebastian,Puerto Rico,612.0,2520.0,
for_sale,69900.0,4.0,2.0,0.09,"Arecibo Urb Reparto Marquez, Arecibo, PR, 00612",Arecibo Urb Reparto Marquez,Arecibo,Puerto Rico,612.0,,
for_sale,100000.0,2.0,1.0,0.09,"230 Rio De Vida, Ponce, PR, 00730",230 Rio De Vida,Ponce,Puerto Rico,730.0,1092.0,
for_sale,89000.0,3.0,2.0,13.39,"Km 3 4 Solar 457 Sr # 1, Isabela, PR, 00662",Km 3 4 Solar 457 Sr # 1,Isabela,Puerto Rico,662.0,1106.0,
for_sale,200000.0,6.0,4.0,0.37,"Calle A Numero # 3, Hatillo, PR, 00659",Calle A Numero # 3,Hatillo,Puerto Rico,659.0,3400.0,
for_sale,155000.0,3.0,2.0,0.1,"Pr, Lares, PR, 00669",Pr,Lares,Puerto Rico,669.0,4161.0,
for_sale,50000.0,2.0,1.0,0.23,"Km 5 0 Carr # 374, Yauco, PR, 00698",Km 5 0 Carr # 374,Yauco,Puerto Rico,698.0,621.0,
for_sale,105000.0,3.0,2.0,0.08,"DD18 Calle 28, Ponce, PR, 00728",DD18 Calle 28,Ponce,Puerto Rico,728.0,1500.0,
for_sale,75000.0,4.0,2.0,0.04,"176 Calle Nemesio Gonzalez, Manati, PR, 00676",176 Calle Nemesio Gonzalez,Manati,Puerto Rico,676.0,1080.0,
for_sale,122500.0,3.0,2.0,0.05,"16 Muoz Rivera St, Yauco, PR, 00698",16 Muoz Rivera St,Yauco,Puerto Rico,698.0,1118.0,
for_sale,140000.0,3.0,2.0,0.14,"237 Calle # J, Mayaguez, PR, 00680",237 Calle # J,Mayaguez,Puerto Rico,680.0,1200.0,
for_sale,330000.0,3.0,2.0,1.75,"Km 3 7 Int Camino La Laguna-Carr # 311, Cabo Rojo, PR, 00623",Km 3 7 Int Camino La Laguna-Carr # 311,Cabo Rojo,Puerto Rico,623.0,1620.0,
for_sale,350000.0,3.0,1.0,0.36,"Pr 413 Pr, Rincon, PR, 00677",Pr 413 Pr,Rincon,Puerto Rico,677.0,1214.0,
for_sale,285000.0,2.0,1.0,4.74,"1921 Carr 312 Km 3 9 Int Bo Llanos Tuna Cabo Rojo Pr # 623, Cabo Rojo, PR, 00623",1921 Carr 312 Km 3 9 Int Bo Llanos Tuna Cabo Rojo Pr # 623,Cabo Rojo,Puerto Rico,623.0,1000.0,
for_sale,215000.0,7.0,4.0,0.11,"615 Calle Amapola, Mayaguez, PR, 00680",615 Calle Amapola,Mayaguez,Puerto Rico,680.0,2200.0,
for_sale,165000.0,6.0,3.0,0.1,"110 Concepcion Vera Ayala, Moca, PR, 00676",110 Concepcion Vera Ayala,Moca,Puerto Rico,676.0,3000.0,
for_sale,70000.0,3.0,1.0,0.08,"15 Rey, San German, PR, 00683",15 Rey,San German,Puerto Rico,683.0,894.0,
for_sale,25000.0,1.0,1.0,0.12,"311 Las Delicias, Cabo Rojo, PR, 00623",311 Las Delicias,Cabo Rojo,Puerto Rico,623.0,491.0,
for_sale,425000.0,4.0,2.0,0.95,"Pr, Aguadilla, PR, 00603",Pr,Aguadilla,Puerto Rico,603.0,3468.0,
for_sale,305000.0,3.0,2.0,1.13,"Km 6 4 Carr # 111, Moca, PR, 00676",Km 6 4 Carr # 111,Moca,Puerto Rico,676.0,1928.0,
for_sale,220000.0,1.0,1.0,0.1,"18 Paseo De La Pesca, Ponce, PR, 00730",18 Paseo De La Pesca,Ponce,Puerto Rico,730.0,850.0,
for_sale,399000.0,2.0,2.0,,"Carr 429 Km 07 Int Unit Apt 205, Rincon, PR, 00677",Carr 429 Km 07 Int Unit Apt 205,Rincon,Puerto Rico,677.0,1208.0,
for_sale,425000.0,3.0,2.0,0.21,"Carr 119 Urb Paseo Del Sol, Camuy, PR, 00627",Carr 119 Urb Paseo Del Sol,Camuy,Puerto Rico,627.0,2400.0,
for_sale,460000.0,4.0,2.0,0.22,"6 Villa Nautica, Cabo Rojo, PR, 00622",6 Villa Nautica,Cabo Rojo,Puerto Rico,622.0,3328.0,
for_sale,90000.0,3.0,1.0,0.19,"308 Calle Santa Fe, Mayaguez, PR, 00682",308 Calle Santa Fe,Mayaguez,Puerto Rico,682.0,778.0,
for_sale,555000.0,5.0,3.0,0.16,"17 18 Paseo De La Pesca, Ponce, PR, 00730",17 18 Paseo De La Pesca,Ponce,Puerto Rico,730.0,3100.0,
for_sale,599000.0,12.0,4.0,0.12,"Carr 411, Rincon, PR, 00677",Carr 411,Rincon,Puerto Rico,677.0,3000.0,
for_sale,65000.0,,,0.26,"1020 Calle Reina Isabel, Cabo Rojo, PR, 00623",1020 Calle Reina Isabel,Cabo Rojo,Puerto Rico,623.0,,
for_sale,3900000.0,6.0,6.0,0.94,"13 El Penon Ward, Penuelas, PR, 00624",13 El Penon Ward,Penuelas,Puerto Rico,624.0,9297.0,
for_sale,391000.0,,,20.4,"1 Pr Km Bo Hormigueros Lot 2, Hormigueros, PR, 00660",1 Pr Km Bo Hormigueros Lot 2,Hormigueros,Puerto Rico,660.0,,
for_sale,350000.0,,,10.68,"Km 9 8 Hermosa Finca De 11 Cuerdas Frente A La Carretera 130 En Hatillo, Hatillo, PR, 00659",Km 9 8 Hermosa Finca De 11 Cuerdas Frente A La Carretera 130 En Hatillo,Hatillo,Puerto Rico,659.0,,
for_sale,380000.0,,,18.45,"Calle N Finca De 19 Cuerdas En El Bo Campo Alegre En Hatillo, Hatillo, PR, 00659",Calle N Finca De 19 Cuerdas En El Bo Campo Alegre En Hatillo,Hatillo,Puerto Rico,659.0,,
for_sale,290000.0,,,16.22,"1 Pr, Cabo Rojo, PR, 00623",1 Pr,Cabo Rojo,Puerto Rico,623.0,,
for_sale,64900.0,,,0.29,"Bo Membrillo, Camuy, PR, 00627",Bo Membrillo,Camuy,Puerto Rico,627.0,,
for_sale,159000.0,,,0.44,"Km Hm 5 1 Carr 3349 Striker St, Mayaguez, PR, 00680",Km Hm 5 1 Carr 3349 Striker St,Mayaguez,Puerto Rico,680.0,,
for_sale,835000.0,,,17.97,"1 Pr, Hormigueros, PR, 00660",1 Pr,Hormigueros,Puerto Rico,660.0,,
for_sale,225000.0,,,1.18,"4 Carr Lot 400, Rincon, PR, 00677",4 Carr Lot 400,Rincon,Puerto Rico,677.0,,
for_sale,79000.0,,,0.25,"Km 4 1 Carr # 2, Anasco, PR, 00610",Km 4 1 Carr # 2,Anasco,Puerto Rico,610.0,,
for_sale,155000.0,,,5.78,"Km 4 5 Carr # 362, San German, PR, 00683",Km 4 5 Carr # 362,San German,Puerto Rico,683.0,,
for_sale,569000.0,,,0.5,"13 Comunidad Stella Unit 1, Rincon, PR, 00677",13 Comunidad Stella Unit 1,Rincon,Puerto Rico,677.0,,
for_sale,97900.0,4.0,2.0,0.51,"70 Com Rafael Capo 70 Calle # A, Hatillo, PR, 00659",70 Com Rafael Capo 70 Calle # A,Hatillo,Puerto Rico,659.0,1641.0,
for_sale,58000.0,3.0,1.0,0.05,"3117 Espada, Ponce, PR",3117 Espada,Ponce,Puerto Rico,,790.0,
for_sale,95000.0,6.0,2.0,0.11,"15 Calle Santa Rosa De Lima, Hormigueros, PR, 00660",15 Calle Santa Rosa De Lima,Hormigueros,Puerto Rico,660.0,2914.0,
for_sale,121000.0,3.0,2.0,0.22,"447 Sect Lomas De Aibonito Guerrero Carr 447 Km 4 1 Int Lote Lot 11, San Sebastian, PR, 00685",447 Sect Lomas De Aibonito Guerrero Carr 447 Km 4 1 Int Lote Lot 11,San Sebastian,Puerto Rico,685.0,1134.0,
for_sale,81000.0,4.0,2.0,0.15,"Carr 436 Km # 12, Lares, PR, 00669",Carr 436 Km # 12,Lares,Puerto Rico,669.0,1597.0,
for_sale,170000.0,4.0,2.0,0.12,"447 Calle Dalias, Yauco, PR, 00698",447 Calle Dalias,Yauco,Puerto Rico,698.0,1800.0,
for_sale,99000.0,5.0,2.0,0.25,"1536 Calle Juan Cabrel Llul, Ponce, PR, 00728",1536 Calle Juan Cabrel Llul,Ponce,Puerto Rico,728.0,2283.0,
for_sale,120000.0,3.0,2.0,0.09,"L-15 Orquidea, Jayuya, PR, 00664",L-15 Orquidea,Jayuya,Puerto Rico,664.0,1100.0,
for_sale,180000.0,3.0,2.0,10.44,"111 Carr, Utuado, PR, 00641",111 Carr,Utuado,Puerto Rico,641.0,1251.0,
for_sale,84900.0,3.0,2.0,0.08,"Urb Villa Del Carmen Calle Samaria # 903, Ponce, PR, 00731",Urb Villa Del Carmen Calle Samaria # 903,Ponce,Puerto Rico,731.0,1250.0,
for_sale,65000.0,3.0,1.0,0.04,"20-H Bambu # 8, Ponce, PR, 00716",20-H Bambu # 8,Ponce,Puerto Rico,716.0,1025.0,
for_sale,157000.0,4.0,2.0,3.75,"Km 0 3 Carr 312 Km 0 3 Bo Candelaria, Lajas, PR, 00667",Km 0 3 Carr 312 Km 0 3 Bo Candelaria,Lajas,Puerto Rico,667.0,1473.0,
for_sale,30000.0,3.0,2.0,0.08,"Urb Bahia Calle A A-17 # 59, Guanica, PR, 00653",Urb Bahia Calle A A-17 # 59,Guanica,Puerto Rico,653.0,1066.0,
for_sale,74000.0,3.0,1.0,0.38,"Km 86 # 64491, Camuy, PR, 00627",Km 86 # 64491,Camuy,Puerto Rico,627.0,900.0,
for_sale,74000.0,3.0,2.0,0.04,"Urbanizacin Los Caobos Calle Algarrobo # C26, Ponce, PR, 00731",Urbanizacin Los Caobos Calle Algarrobo # C26,Ponce,Puerto Rico,731.0,980.0,
for_sale,99000.0,3.0,1.0,0.11,"I Urb Extensin Altamira I-3 Calle # 3, Lares, PR, 00669",I Urb Extensin Altamira I-3 Calle # 3,Lares,Puerto Rico,669.0,870.0,
for_sale,67000.0,3.0,2.0,0.11,"M34 Calle 10A, Yauco, PR, 00698",M34 Calle 10A,Yauco,Puerto Rico,698.0,1000.0,
for_sale,168100.0,3.0,3.0,0.13,"445 4453, Camuy, PR, 00627",445 4453,Camuy,Puerto Rico,627.0,1300.0,
for_sale,115000.0,3.0,2.0,0.25,"Bo Saltos Pr-4445 Km 4 8 Int, San Sebastian, PR, 00685",Bo Saltos Pr-4445 Km 4 8 Int,San Sebastian,Puerto Rico,685.0,875.0,
for_sale,95000.0,3.0,1.0,0.1,"30 Calle, Ponce, PR, 00728",30 Calle,Ponce,Puerto Rico,728.0,1100.0,
for_sale,319000.0,3.0,3.0,0.26,"Km 10 6 in Calle Palma Sola Carretera # 488, Hatillo, PR, 00659",Km 10 6 in Calle Palma Sola Carretera # 488,Hatillo,Puerto Rico,659.0,3227.0,
for_sale,75000.0,3.0,1.0,0.28,"Pr 611 Km # 685, Utuado, PR, 00641",Pr 611 Km # 685,Utuado,Puerto Rico,641.0,781.0,
for_sale,299000.0,4.0,2.0,0.09,"Rj9 14, Trujillo Alto, PR, 00976",Rj9 14,Trujillo Alto,Puerto Rico,976.0,1700.0,
for_sale,70000.0,3.0,1.0,0.04,"G-45 9, Penuelas, PR, 00624",G-45 9,Penuelas,Puerto Rico,624.0,913.0,
for_sale,119900.0,,,11.0,"Arecibo Bo Esperanza, Arecibo, PR, 00612",Arecibo Bo Esperanza,Arecibo,Puerto Rico,612.0,,
for_sale,55000.0,,,0.85,"2.4 Carretera # 344, Hormigueros, PR, 00660",2.4 Carretera # 344,Hormigueros,Puerto Rico,660.0,,
for_sale,47000.0,,,0.36,"Carretera 4477, Isabela, PR, 00662",Carretera 4477,Isabela,Puerto Rico,662.0,,
for_sale,160000.0,,,59.04,"Km 1 3 Carr # 312, Cabo Rojo, PR, 00623",Km 1 3 Carr # 312,Cabo Rojo,Puerto Rico,623.0,,
for_sale,42000.0,,,0.3,"Carr 4446 Carr # 4446, Isabela, PR, 00685",Carr 4446 Carr # 4446,Isabela,Puerto Rico,685.0,,
for_sale,25000.0,,,1.07,"33 Bo Pueblo Lote 33 Calle Emilio Castro, Lares, PR, 00669",33 Bo Pueblo Lote 33 Calle Emilio Castro,Lares,Puerto Rico,669.0,,
for_sale,305000.0,,,9.43,"Finca Lot 1, Camuy, PR, 00627",Finca Lot 1,Camuy,Puerto Rico,627.0,,
for_sale,110000.0,,,2.91,"Tres Cuerdas De Terreno En Bo Buena Vis, Hatillo, PR, 00659",Tres Cuerdas De Terreno En Bo Buena Vis,Hatillo,Puerto Rico,659.0,,
for_sale,575000.0,,,262.0,"1 366, Sabana Grande, PR, 00637",1 366,Sabana Grande,Puerto Rico,637.0,,
for_sale,50000.0,,,0.25,"Hatillo Bo Bayaney, Hatillo, PR, 00659",Hatillo Bo Bayaney,Hatillo,Puerto Rico,659.0,,
for_sale,50000.0,,,0.21,"B-5 Green Hls, Hatillo, PR, 00659",B-5 Green Hls,Hatillo,Puerto Rico,659.0,,
for_sale,150000.0,,,0.97,"Km 13 3 Rd # 113INT, Quebradillas, PR, 00678",Km 13 3 Rd # 113INT,Quebradillas,Puerto Rico,678.0,,
for_sale,103000.0,,,0.6,"Calle 5 Cuarta Ext, Ponce, PR, 00717",Calle 5 Cuarta Ext,Ponce,Puerto Rico,717.0,,
for_sale,90000.0,,,0.55,"Solar 11 Urb Hacienda La Sabana, Camuy, PR, 00627",Solar 11 Urb Hacienda La Sabana,Camuy,Puerto Rico,627.0,,
for_sale,105000.0,,,0.47,"Calle Monte De Oro Lot 2, Camuy, PR, 00627",Calle Monte De Oro Lot 2,Camuy,Puerto Rico,627.0,,
for_sale,550000.0,,,135.0,"Pr # 605, Utuado, PR, 00641",Pr # 605,Utuado,Puerto Rico,641.0,,
for_sale,85000.0,,,0.67,"1 Solar En Camuy Arriba, Camuy, PR, 00627",1 Solar En Camuy Arriba,Camuy,Puerto Rico,627.0,,
for_sale,1900000.0,,,5.64,"1 2 Km 102 7, Quebradillas, PR, 00678",1 2 Km 102 7,Quebradillas,Puerto Rico,678.0,,
for_sale,69900.0,5.0,3.0,0.16,"Carr 457 Km # 26, Isabela, PR, 00662",Carr 457 Km # 26,Isabela,Puerto Rico,662.0,1886.0,
for_sale,225000.0,3.0,3.0,0.72,"2444 Valdivieso St Las Delicias Development Ponce 00731 Pr # 2444, Ponce, PR, 00731",2444 Valdivieso St Las Delicias Development Ponce 00731 Pr # 2444,Ponce,Puerto Rico,731.0,2460.0,
for_sale,132000.0,3.0,1.0,0.74,"3.5 453, Lares, PR, 00669",3.5 453,Lares,Puerto Rico,669.0,2500.0,
for_sale,79000.0,6.0,3.0,0.09,"Calle 5 Lote Lot 213, Arecibo, PR, 00612",Calle 5 Lote Lot 213,Arecibo,Puerto Rico,612.0,2472.0,
for_sale,77000.0,6.0,3.0,0.13,"272 Nelson Cortina, Mayaguez, PR, 00680",272 Nelson Cortina,Mayaguez,Puerto Rico,680.0,2110.0,
for_sale,65000.0,3.0,1.0,0.09,"Carr 635 Km # 80, Arecibo, PR, 00612",Carr 635 Km # 80,Arecibo,Puerto Rico,612.0,1044.0,
for_sale,55000.0,5.0,2.0,5.14,"Carretera 120 Km 25 9 Int Barrio Maricao Afuera, Maricao, PR, 00606",Carretera 120 Km 25 9 Int Barrio Maricao Afuera,Maricao,Puerto Rico,606.0,2156.0,
for_sale,67600.0,4.0,1.0,0.8,"9 Jaime L Drew, Ponce, PR, 00731",9 Jaime L Drew,Ponce,Puerto Rico,731.0,921.0,
for_sale,210000.0,4.0,3.0,5.05,"Km 18 9 Bo Guaraguao, Ponce, PR, 00730",Km 18 9 Bo Guaraguao,Ponce,Puerto Rico,730.0,1520.0,
for_sale,54000.0,3.0,1.0,0.68,"7 Morell Campos, Ponce, PR, 00730",7 Morell Campos,Ponce,Puerto Rico,730.0,905.0,
for_sale,77000.0,6.0,3.0,1.4,"935 Km 2 5 Ceiba Norte, Juncos, PR, 00777",935 Km 2 5 Ceiba Norte,Juncos,Puerto Rico,777.0,2392.0,
